traveler_id,poi_id,interaction_type,timestamp,interaction_weight
U0063,P0193,view,2025-10-07T14:46:00,1
U0008,P0363,visit,2025-10-07T15:11:00,8
U0021,P0437,click,2025-10-07T16:21:00,2
U0057,P0052,click,2025-10-07T20:02:00,2
U0045,P0112,view,2025-10-07T23:12:00,1
U0067,P0225,save,2025-10-08T02:30:00,4
U0058,P0051,view,2025-10-08T02:52:00,1
U0087,P0460,share,2025-10-08T03:43:00,5
U0100,P0153,dismiss,2025-10-08T04:19:00,-3
U0058,P0071,visit,2025-10-08T06:18:00,8
U0093,P0095,click,2025-10-08T06:26:00,2
U0096,P0257,booking,2025-10-08T07:01:00,10
U0059,P0205,visit,2025-10-08T07:45:00,8
U0018,P0088,share,2025-10-08T08:39:00,5
U0059,P0191,click,2025-10-08T09:11:00,2
U0077,P0348,view,2025-10-08T10:00:00,1
U0076,P0496,view,2025-10-08T12:45:00,1
U0021,P0132,view,2025-10-08T14:29:00,1
U0002,P0251,view,2025-10-08T14:57:00,1
U0051,P0004,dismiss,2025-10-08T15:31:00,-3
U0076,P0243,dismiss,2025-10-08T17:06:00,-3
U0047,P0117,view,2025-10-08T17:17:00,1
U0098,P0127,dismiss,2025-10-08T18:23:00,-3
U0075,P0237,save,2025-10-08T18:45:00,4
U0076,P0375,dismiss,2025-10-08T18:53:00,-3
U0074,P0033,view,2025-10-08T19:24:00,1
U0042,P0010,save,2025-10-08T20:20:00,4
U0023,P0325,click,2025-10-08T23:20:00,2
U0048,P0208,dismiss,2025-10-08T23:47:00,-3
U0019,P0077,view,2025-10-09T01:00:00,1
U0003,P0195,view,2025-10-09T01:29:00,1
U0059,P0277,save,2025-10-09T01:59:00,4
U0014,P0332,view,2025-10-09T02:18:00,1
U0068,P0181,click,2025-10-09T02:33:00,2
U0035,P0436,click,2025-10-09T04:07:00,2
U0051,P0081,click,2025-10-09T04:52:00,2
U0072,P0306,click,2025-10-09T05:41:00,2
U0088,P0477,click,2025-10-09T09:42:00,2
U0003,P0418,share,2025-10-09T10:22:00,5
U0047,P0234,visit,2025-10-09T12:00:00,8
U0077,P0008,click,2025-10-09T12:15:00,2
U0071,P0322,view,2025-10-09T14:01:00,1
U0061,P0285,save,2025-10-09T14:05:00,4
U0014,P0251,click,2025-10-09T14:41:00,2
U0016,P0019,visit,2025-10-09T16:07:00,8
U0086,P0445,dismiss,2025-10-09T16:12:00,-3
U0050,P0184,save,2025-10-09T17:58:00,4
U0047,P0377,view,2025-10-09T18:52:00,1
U0058,P0207,click,2025-10-09T20:08:00,2
U0083,P0263,view,2025-10-09T20:38:00,1
U0046,P0388,save,2025-10-09T21:10:00,4
U0092,P0317,view,2025-10-09T23:46:00,1
U0096,P0451,view,2025-10-10T01:20:00,1
U0003,P0309,click,2025-10-10T02:10:00,2
U0051,P0277,click,2025-10-10T02:21:00,2
U0056,P0296,dismiss,2025-10-10T02:52:00,-3
U0021,P0219,click,2025-10-10T03:19:00,2
U0057,P0068,save,2025-10-10T04:06:00,4
U0002,P0367,share,2025-10-10T04:27:00,5
U0016,P0001,click,2025-10-10T04:39:00,2
U0009,P0131,booking,2025-10-10T05:21:00,10
U0076,P0402,visit,2025-10-10T08:51:00,8
U0019,P0238,click,2025-10-10T14:24:00,2
U0008,P0235,click,2025-10-10T15:03:00,2
U0083,P0196,save,2025-10-10T18:12:00,4
U0087,P0157,view,2025-10-10T18:53:00,1
U0097,P0254,share,2025-10-10T20:12:00,5
U0056,P0497,view,2025-10-10T20:15:00,1
U0033,P0116,dismiss,2025-10-10T20:18:00,-3
U0052,P0212,view,2025-10-10T20:38:00,1
U0090,P0440,view,2025-10-10T20:41:00,1
U0068,P0235,click,2025-10-10T22:21:00,2
U0008,P0297,dismiss,2025-10-11T02:38:00,-3
U0027,P0284,click,2025-10-11T03:23:00,2
U0093,P0376,view,2025-10-11T03:43:00,1
U0002,P0495,visit,2025-10-11T04:12:00,8
U0001,P0330,share,2025-10-11T07:37:00,5
U0061,P0487,visit,2025-10-11T07:57:00,8
U0058,P0396,share,2025-10-11T09:59:00,5
U0013,P0305,share,2025-10-11T13:53:00,5
U0054,P0388,dismiss,2025-10-11T14:22:00,-3
U0021,P0049,click,2025-10-11T15:02:00,2
U0055,P0250,save,2025-10-11T15:38:00,4
U0066,P0062,view,2025-10-11T17:07:00,1
U0014,P0119,view,2025-10-11T17:09:00,1
U0070,P0440,click,2025-10-11T17:18:00,2
U0006,P0095,click,2025-10-11T18:23:00,2
U0085,P0397,dismiss,2025-10-11T19:34:00,-3
U0013,P0101,booking,2025-10-11T20:13:00,10
U0022,P0081,click,2025-10-11T21:34:00,2
U0073,P0022,view,2025-10-11T23:30:00,1
U0011,P0140,dismiss,2025-10-11T23:59:00,-3
U0094,P0252,click,2025-10-12T01:22:00,2
U0026,P0161,view,2025-10-12T03:09:00,1
U0036,P0451,visit,2025-10-12T06:26:00,8
U0064,P0369,save,2025-10-12T06:56:00,4
U0088,P0430,view,2025-10-12T08:55:00,1
U0025,P0314,view,2025-10-12T08:56:00,1
U0033,P0343,dismiss,2025-10-12T10:31:00,-3
U0065,P0298,view,2025-10-12T10:45:00,1
U0057,P0128,dismiss,2025-10-12T12:13:00,-3
U0011,P0374,view,2025-10-12T12:35:00,1
U0019,P0339,view,2025-10-12T12:53:00,1
U0065,P0021,booking,2025-10-12T13:11:00,10
U0067,P0347,visit,2025-10-12T13:50:00,8
U0074,P0071,visit,2025-10-12T14:00:00,8
U0021,P0242,save,2025-10-12T14:45:00,4
U0084,P0012,click,2025-10-12T16:02:00,2
U0051,P0096,view,2025-10-12T16:47:00,1
U0100,P0192,view,2025-10-12T17:41:00,1
U0029,P0490,dismiss,2025-10-12T17:50:00,-3
U0091,P0125,share,2025-10-12T18:20:00,5
U0050,P0187,visit,2025-10-12T19:36:00,8
U0027,P0161,booking,2025-10-13T00:23:00,10
U0074,P0449,click,2025-10-13T00:40:00,2
U0067,P0232,save,2025-10-13T00:43:00,4
U0043,P0159,save,2025-10-13T01:43:00,4
U0012,P0347,visit,2025-10-13T05:18:00,8
U0077,P0157,view,2025-10-13T06:26:00,1
U0056,P0010,view,2025-10-13T07:21:00,1
U0001,P0087,dismiss,2025-10-13T07:43:00,-3
U0036,P0078,view,2025-10-13T07:45:00,1
U0089,P0127,view,2025-10-13T07:55:00,1
U0061,P0095,visit,2025-10-13T08:20:00,8
U0047,P0118,view,2025-10-13T08:30:00,1
U0024,P0035,dismiss,2025-10-13T08:57:00,-3
U0075,P0124,share,2025-10-13T11:03:00,5
U0004,P0158,visit,2025-10-13T11:05:00,8
U0054,P0317,click,2025-10-13T11:25:00,2
U0091,P0181,share,2025-10-13T13:35:00,5
U0003,P0293,view,2025-10-13T13:38:00,1
U0038,P0403,booking,2025-10-13T13:41:00,10
U0063,P0447,visit,2025-10-13T14:11:00,8
U0093,P0221,visit,2025-10-13T15:06:00,8
U0055,P0329,view,2025-10-13T15:17:00,1
U0087,P0165,share,2025-10-13T15:18:00,5
U0096,P0227,click,2025-10-13T15:46:00,2
U0013,P0470,view,2025-10-13T17:00:00,1
U0058,P0444,dismiss,2025-10-13T17:33:00,-3
U0093,P0163,visit,2025-10-13T17:48:00,8
U0057,P0278,click,2025-10-13T19:27:00,2
U0023,P0201,save,2025-10-13T20:39:00,4
U0058,P0483,share,2025-10-13T21:30:00,5
U0061,P0273,booking,2025-10-13T21:35:00,10
U0088,P0038,view,2025-10-13T23:11:00,1
U0016,P0447,dismiss,2025-10-13T23:56:00,-3
U0096,P0434,booking,2025-10-14T00:55:00,10
U0047,P0396,view,2025-10-14T01:14:00,1
U0023,P0083,click,2025-10-14T01:37:00,2
U0025,P0423,dismiss,2025-10-14T02:12:00,-3
U0080,P0175,click,2025-10-14T02:19:00,2
U0035,P0472,view,2025-10-14T04:51:00,1
U0088,P0461,save,2025-10-14T05:45:00,4
U0038,P0463,view,2025-10-14T06:24:00,1
U0008,P0185,view,2025-10-14T06:30:00,1
U0082,P0481,visit,2025-10-14T10:17:00,8
U0077,P0284,save,2025-10-14T11:58:00,4
U0009,P0033,visit,2025-10-14T13:29:00,8
U0066,P0266,save,2025-10-14T13:59:00,4
U0088,P0083,view,2025-10-14T15:33:00,1
U0025,P0378,view,2025-10-14T16:49:00,1
U0015,P0445,save,2025-10-14T18:22:00,4
U0082,P0474,view,2025-10-14T18:45:00,1
U0062,P0461,visit,2025-10-14T18:48:00,8
U0086,P0144,view,2025-10-14T20:57:00,1
U0047,P0203,view,2025-10-14T21:38:00,1
U0077,P0214,click,2025-10-14T23:13:00,2
U0007,P0414,view,2025-10-14T23:17:00,1
U0032,P0186,view,2025-10-15T00:09:00,1
U0006,P0397,view,2025-10-15T03:16:00,1
U0074,P0376,click,2025-10-15T03:45:00,2
U0034,P0418,view,2025-10-15T04:05:00,1
U0072,P0160,visit,2025-10-15T04:26:00,8
U0062,P0155,click,2025-10-15T05:09:00,2
U0086,P0126,save,2025-10-15T05:24:00,4
U0044,P0050,visit,2025-10-15T05:57:00,8
U0001,P0263,dismiss,2025-10-15T06:45:00,-3
U0095,P0366,view,2025-10-15T08:50:00,1
U0029,P0365,view,2025-10-15T08:54:00,1
U0037,P0466,visit,2025-10-15T10:16:00,8
U0004,P0193,visit,2025-10-15T10:58:00,8
U0038,P0046,save,2025-10-15T11:07:00,4
U0081,P0101,click,2025-10-15T11:58:00,2
U0013,P0375,view,2025-10-15T12:15:00,1
U0094,P0012,click,2025-10-15T12:49:00,2
U0079,P0014,view,2025-10-15T13:54:00,1
U0095,P0331,view,2025-10-15T15:30:00,1
U0037,P0422,share,2025-10-15T15:34:00,5
U0085,P0419,dismiss,2025-10-15T16:04:00,-3
U0044,P0037,click,2025-10-15T17:40:00,2
U0046,P0371,click,2025-10-15T19:18:00,2
U0052,P0010,view,2025-10-15T20:57:00,1
U0007,P0336,view,2025-10-15T22:17:00,1
U0067,P0227,view,2025-10-16T00:01:00,1
U0093,P0006,share,2025-10-16T01:27:00,5
U0006,P0437,visit,2025-10-16T01:52:00,8
U0073,P0102,dismiss,2025-10-16T02:13:00,-3
U0056,P0087,view,2025-10-16T02:19:00,1
U0025,P0431,view,2025-10-16T02:19:00,1
U0007,P0005,view,2025-10-16T03:03:00,1
U0089,P0013,view,2025-10-16T05:09:00,1
U0008,P0385,visit,2025-10-16T07:36:00,8
U0097,P0303,save,2025-10-16T07:59:00,4
U0019,P0447,view,2025-10-16T08:03:00,1
U0070,P0434,save,2025-10-16T13:03:00,4
U0046,P0017,view,2025-10-16T13:35:00,1
U0031,P0337,visit,2025-10-16T14:52:00,8
U0069,P0384,view,2025-10-16T15:32:00,1
U0015,P0133,view,2025-10-16T15:49:00,1
U0052,P0324,save,2025-10-16T17:03:00,4
U0044,P0328,share,2025-10-16T17:04:00,5
U0035,P0325,booking,2025-10-16T19:44:00,10
U0089,P0333,click,2025-10-16T22:36:00,2
U0056,P0424,view,2025-10-16T22:54:00,1
U0088,P0123,save,2025-10-16T23:03:00,4
U0070,P0255,visit,2025-10-16T23:47:00,8
U0041,P0431,click,2025-10-17T00:08:00,2
U0068,P0319,view,2025-10-17T00:18:00,1
U0077,P0232,save,2025-10-17T02:21:00,4
U0041,P0297,view,2025-10-17T02:35:00,1
U0052,P0391,click,2025-10-17T03:18:00,2
U0067,P0161,click,2025-10-17T03:36:00,2
U0011,P0330,save,2025-10-17T03:59:00,4
U0017,P0263,save,2025-10-17T04:20:00,4
U0028,P0064,click,2025-10-17T05:12:00,2
U0017,P0143,view,2025-10-17T05:20:00,1
U0064,P0251,visit,2025-10-17T05:21:00,8
U0038,P0447,share,2025-10-17T10:26:00,5
U0041,P0181,save,2025-10-17T13:02:00,4
U0039,P0082,view,2025-10-17T13:26:00,1
U0092,P0291,dismiss,2025-10-17T14:53:00,-3
U0078,P0435,view,2025-10-17T15:37:00,1
U0048,P0076,view,2025-10-17T16:04:00,1
U0062,P0442,visit,2025-10-17T16:30:00,8
U0084,P0020,view,2025-10-17T16:43:00,1
U0064,P0392,visit,2025-10-17T19:03:00,8
U0058,P0276,booking,2025-10-17T19:25:00,10
U0072,P0460,view,2025-10-17T19:26:00,1
U0005,P0317,save,2025-10-17T20:40:00,4
U0004,P0129,click,2025-10-17T21:50:00,2
U0014,P0058,visit,2025-10-17T21:55:00,8
U0021,P0373,save,2025-10-17T23:58:00,4
U0071,P0343,view,2025-10-18T01:17:00,1
U0015,P0319,click,2025-10-18T01:25:00,2
U0032,P0060,view,2025-10-18T01:38:00,1
U0014,P0390,click,2025-10-18T01:54:00,2
U0027,P0227,save,2025-10-18T01:59:00,4
U0021,P0159,save,2025-10-18T04:12:00,4
U0051,P0181,view,2025-10-18T06:28:00,1
U0037,P0352,save,2025-10-18T07:03:00,4
U0048,P0434,save,2025-10-18T08:58:00,4
U0092,P0399,view,2025-10-18T09:00:00,1
U0057,P0198,booking,2025-10-18T09:44:00,10
U0033,P0241,view,2025-10-18T10:57:00,1
U0014,P0455,visit,2025-10-18T11:51:00,8
U0044,P0196,view,2025-10-18T11:56:00,1
U0081,P0465,share,2025-10-18T13:20:00,5
U0090,P0220,share,2025-10-18T13:28:00,5
U0081,P0366,share,2025-10-18T14:54:00,5
U0040,P0039,visit,2025-10-18T16:15:00,8
U0059,P0041,view,2025-10-18T16:29:00,1
U0022,P0414,save,2025-10-18T16:30:00,4
U0072,P0227,share,2025-10-18T17:59:00,5
U0043,P0153,visit,2025-10-18T18:23:00,8
U0032,P0032,visit,2025-10-18T20:31:00,8
U0027,P0016,click,2025-10-18T20:51:00,2
U0001,P0137,view,2025-10-18T22:20:00,1
U0081,P0148,save,2025-10-18T22:45:00,4
U0064,P0169,share,2025-10-18T22:55:00,5
U0082,P0190,visit,2025-10-19T02:52:00,8
U0056,P0403,view,2025-10-19T03:39:00,1
U0059,P0091,view,2025-10-19T04:12:00,1
U0036,P0128,save,2025-10-19T04:59:00,4
U0048,P0007,save,2025-10-19T06:26:00,4
U0088,P0004,visit,2025-10-19T07:08:00,8
U0086,P0385,save,2025-10-19T08:05:00,4
U0045,P0130,view,2025-10-19T08:46:00,1
U0088,P0189,visit,2025-10-19T09:19:00,8
U0096,P0300,click,2025-10-19T11:33:00,2
U0055,P0008,visit,2025-10-19T14:22:00,8
U0027,P0232,click,2025-10-19T15:29:00,2
U0073,P0406,view,2025-10-19T17:58:00,1
U0071,P0210,share,2025-10-19T18:11:00,5
U0018,P0464,save,2025-10-19T19:01:00,4
U0003,P0253,view,2025-10-19T19:03:00,1
U0079,P0160,click,2025-10-19T19:14:00,2
U0055,P0255,view,2025-10-19T19:22:00,1
U0040,P0014,view,2025-10-19T20:58:00,1
U0019,P0251,view,2025-10-19T21:19:00,1
U0083,P0388,visit,2025-10-19T22:44:00,8
U0050,P0077,view,2025-10-19T22:55:00,1
U0092,P0392,visit,2025-10-20T01:48:00,8
U0055,P0382,share,2025-10-20T02:01:00,5
U0049,P0226,view,2025-10-20T02:02:00,1
U0083,P0374,click,2025-10-20T02:52:00,2
U0044,P0330,booking,2025-10-20T05:28:00,10
U0012,P0039,visit,2025-10-20T06:21:00,8
U0095,P0364,view,2025-10-20T06:38:00,1
U0056,P0318,view,2025-10-20T08:15:00,1
U0080,P0235,view,2025-10-20T09:44:00,1
U0033,P0013,view,2025-10-20T12:01:00,1
U0082,P0258,click,2025-10-20T12:30:00,2
U0006,P0425,save,2025-10-20T13:39:00,4
U0096,P0453,save,2025-10-20T14:58:00,4
U0089,P0231,click,2025-10-20T15:17:00,2
U0022,P0091,visit,2025-10-20T15:30:00,8
U0011,P0280,dismiss,2025-10-20T16:51:00,-3
U0043,P0118,save,2025-10-20T17:11:00,4
U0011,P0400,view,2025-10-20T17:53:00,1
U0001,P0280,dismiss,2025-10-20T18:30:00,-3
U0005,P0080,view,2025-10-20T20:12:00,1
U0025,P0191,view,2025-10-20T20:50:00,1
U0011,P0390,visit,2025-10-20T21:39:00,8
U0067,P0066,click,2025-10-20T23:46:00,2
U0090,P0434,view,2025-10-21T00:26:00,1
U0076,P0413,click,2025-10-21T01:02:00,2
U0089,P0428,visit,2025-10-21T02:06:00,8
U0070,P0469,click,2025-10-21T03:52:00,2
U0017,P0488,view,2025-10-21T04:27:00,1
U0047,P0112,view,2025-10-21T04:30:00,1
U0096,P0168,save,2025-10-21T04:54:00,4
U0041,P0102,view,2025-10-21T06:35:00,1
U0059,P0185,click,2025-10-21T06:55:00,2
U0015,P0277,save,2025-10-21T08:11:00,4
U0025,P0189,click,2025-10-21T09:36:00,2
U0029,P0069,click,2025-10-21T11:08:00,2
U0028,P0320,click,2025-10-21T11:52:00,2
U0022,P0155,visit,2025-10-21T12:51:00,8
U0078,P0244,view,2025-10-21T17:40:00,1
U0095,P0082,save,2025-10-21T19:03:00,4
U0014,P0424,view,2025-10-21T19:25:00,1
U0048,P0121,booking,2025-10-21T20:50:00,10
U0066,P0482,share,2025-10-21T20:54:00,5
U0007,P0151,save,2025-10-21T22:07:00,4
U0094,P0351,view,2025-10-21T22:48:00,1
U0094,P0303,click,2025-10-21T23:17:00,2
U0046,P0275,click,2025-10-22T00:16:00,2
U0021,P0090,view,2025-10-22T00:54:00,1
U0017,P0318,view,2025-10-22T02:07:00,1
U0078,P0258,view,2025-10-22T03:12:00,1
U0096,P0348,share,2025-10-22T03:27:00,5
U0029,P0113,click,2025-10-22T03:43:00,2
U0044,P0086,view,2025-10-22T06:09:00,1
U0090,P0076,view,2025-10-22T07:02:00,1
U0015,P0354,save,2025-10-22T08:31:00,4
U0041,P0406,booking,2025-10-22T09:00:00,10
U0086,P0370,dismiss,2025-10-22T09:06:00,-3
U0004,P0212,visit,2025-10-22T09:44:00,8
U0041,P0043,dismiss,2025-10-22T10:29:00,-3
U0041,P0146,view,2025-10-22T10:40:00,1
U0059,P0431,view,2025-10-22T11:00:00,1
U0041,P0363,click,2025-10-22T11:57:00,2
U0073,P0314,view,2025-10-22T15:20:00,1
U0092,P0371,click,2025-10-22T17:40:00,2
U0003,P0375,booking,2025-10-22T18:01:00,10
U0018,P0237,booking,2025-10-22T19:22:00,10
U0036,P0154,dismiss,2025-10-22T20:35:00,-3
U0073,P0005,view,2025-10-22T21:11:00,1
U0015,P0215,save,2025-10-22T21:14:00,4
U0064,P0488,save,2025-10-22T22:33:00,4
U0033,P0337,save,2025-10-23T00:18:00,4
U0037,P0421,save,2025-10-23T00:25:00,4
U0015,P0040,save,2025-10-23T04:03:00,4
U0041,P0477,view,2025-10-23T04:12:00,1
U0050,P0358,view,2025-10-23T05:52:00,1
U0002,P0403,view,2025-10-23T06:16:00,1
U0080,P0034,click,2025-10-23T07:41:00,2
U0079,P0411,click,2025-10-23T09:10:00,2
U0081,P0398,booking,2025-10-23T09:45:00,10
U0098,P0465,visit,2025-10-23T11:40:00,8
U0051,P0151,share,2025-10-23T12:46:00,5
U0074,P0273,click,2025-10-23T12:59:00,2
U0019,P0346,view,2025-10-23T15:54:00,1
U0085,P0340,view,2025-10-23T15:57:00,1
U0051,P0393,click,2025-10-23T17:30:00,2
U0058,P0045,click,2025-10-23T17:59:00,2
U0088,P0235,share,2025-10-23T19:00:00,5
U0098,P0111,booking,2025-10-23T19:05:00,10
U0060,P0402,share,2025-10-23T19:45:00,5
U0057,P0365,view,2025-10-23T19:56:00,1
U0010,P0141,save,2025-10-23T20:04:00,4
U0018,P0466,share,2025-10-23T21:21:00,5
U0050,P0361,view,2025-10-23T22:34:00,1
U0019,P0140,view,2025-10-23T23:53:00,1
U0088,P0491,dismiss,2025-10-24T00:16:00,-3
U0026,P0453,share,2025-10-24T03:05:00,5
U0022,P0089,dismiss,2025-10-24T03:37:00,-3
U0034,P0258,view,2025-10-24T04:43:00,1
U0013,P0013,visit,2025-10-24T05:46:00,8
U0049,P0265,booking,2025-10-24T07:45:00,10
U0020,P0373,view,2025-10-24T07:59:00,1
U0057,P0382,view,2025-10-24T08:20:00,1
U0049,P0363,view,2025-10-24T08:25:00,1
U0086,P0081,view,2025-10-24T08:29:00,1
U0019,P0212,visit,2025-10-24T09:39:00,8
U0072,P0167,share,2025-10-24T10:36:00,5
U0095,P0293,view,2025-10-24T10:48:00,1
U0004,P0001,click,2025-10-24T11:46:00,2
U0018,P0422,view,2025-10-24T11:59:00,1
U0100,P0203,share,2025-10-24T12:43:00,5
U0062,P0115,dismiss,2025-10-24T14:18:00,-3
U0005,P0252,view,2025-10-24T14:43:00,1
U0099,P0163,click,2025-10-24T14:57:00,2
U0014,P0426,view,2025-10-24T17:36:00,1
U0064,P0058,visit,2025-10-24T17:41:00,8
U0026,P0016,click,2025-10-24T18:21:00,2
U0082,P0103,click,2025-10-24T18:40:00,2
U0062,P0126,visit,2025-10-24T20:21:00,8
U0058,P0203,view,2025-10-24T22:08:00,1
U0046,P0119,view,2025-10-24T22:35:00,1
U0091,P0311,click,2025-10-24T22:56:00,2
U0029,P0220,click,2025-10-25T01:54:00,2
U0065,P0233,dismiss,2025-10-25T09:44:00,-3
U0060,P0194,click,2025-10-25T09:49:00,2
U0057,P0008,save,2025-10-25T12:44:00,4
U0096,P0476,save,2025-10-25T13:53:00,4
U0040,P0093,view,2025-10-25T13:55:00,1
U0096,P0145,click,2025-10-25T14:00:00,2
U0014,P0184,visit,2025-10-25T15:21:00,8
U0021,P0266,view,2025-10-25T15:36:00,1
U0017,P0238,view,2025-10-25T17:43:00,1
U0063,P0328,dismiss,2025-10-25T17:49:00,-3
U0005,P0328,click,2025-10-25T17:50:00,2
U0014,P0010,visit,2025-10-25T18:25:00,8
U0094,P0392,save,2025-10-25T19:08:00,4
U0094,P0359,view,2025-10-25T19:58:00,1
U0031,P0309,share,2025-10-25T22:26:00,5
U0078,P0428,save,2025-10-25T22:44:00,4
U0072,P0072,view,2025-10-25T23:42:00,1
U0006,P0419,click,2025-10-25T23:48:00,2
U0067,P0287,save,2025-10-26T00:00:00,4
U0035,P0491,click,2025-10-26T00:40:00,2
U0022,P0245,click,2025-10-26T00:48:00,2
U0036,P0167,view,2025-10-26T01:42:00,1
U0004,P0345,save,2025-10-26T04:14:00,4
U0095,P0210,view,2025-10-26T04:23:00,1
U0097,P0172,view,2025-10-26T05:09:00,1
U0061,P0234,visit,2025-10-26T06:15:00,8
U0067,P0068,click,2025-10-26T08:19:00,2
U0078,P0124,visit,2025-10-26T11:15:00,8
U0091,P0289,view,2025-10-26T11:52:00,1
U0001,P0140,dismiss,2025-10-26T12:23:00,-3
U0047,P0313,view,2025-10-26T13:07:00,1
U0099,P0292,click,2025-10-26T13:40:00,2
U0077,P0039,click,2025-10-26T13:51:00,2
U0007,P0170,view,2025-10-26T15:05:00,1
U0077,P0225,share,2025-10-26T15:23:00,5
U0098,P0108,view,2025-10-26T16:12:00,1
U0021,P0483,click,2025-10-26T16:14:00,2
U0079,P0255,click,2025-10-26T17:38:00,2
U0100,P0444,view,2025-10-26T18:03:00,1
U0073,P0246,view,2025-10-26T19:46:00,1
U0005,P0248,save,2025-10-26T21:09:00,4
U0079,P0138,visit,2025-10-26T21:19:00,8
U0017,P0251,save,2025-10-26T21:33:00,4
U0023,P0383,view,2025-10-26T21:41:00,1
U0007,P0319,view,2025-10-26T23:36:00,1
U0080,P0429,save,2025-10-27T00:24:00,4
U0080,P0311,click,2025-10-27T01:06:00,2
U0085,P0416,dismiss,2025-10-27T01:25:00,-3
U0014,P0374,save,2025-10-27T01:44:00,4
U0099,P0310,booking,2025-10-27T01:58:00,10
U0056,P0346,view,2025-10-27T02:33:00,1
U0010,P0374,save,2025-10-27T03:09:00,4
U0060,P0139,save,2025-10-27T03:39:00,4
U0084,P0455,visit,2025-10-27T03:43:00,8
U0014,P0317,view,2025-10-27T04:36:00,1
U0089,P0021,view,2025-10-27T04:57:00,1
U0012,P0220,view,2025-10-27T09:29:00,1
U0077,P0368,view,2025-10-27T11:47:00,1
U0001,P0046,save,2025-10-27T13:57:00,4
U0095,P0124,share,2025-10-27T14:12:00,5
U0056,P0455,booking,2025-10-27T14:57:00,10
U0020,P0437,click,2025-10-27T15:03:00,2
U0042,P0206,share,2025-10-27T15:14:00,5
U0084,P0281,share,2025-10-27T15:30:00,5
U0066,P0094,booking,2025-10-27T15:36:00,10
U0013,P0148,view,2025-10-27T15:59:00,1
U0088,P0378,visit,2025-10-27T16:21:00,8
U0008,P0325,view,2025-10-27T18:46:00,1
U0042,P0335,click,2025-10-27T21:09:00,2
U0065,P0243,click,2025-10-27T21:19:00,2
U0002,P0141,share,2025-10-27T22:01:00,5
U0096,P0069,click,2025-10-28T00:15:00,2
U0015,P0089,click,2025-10-28T00:30:00,2
U0074,P0341,booking,2025-10-28T03:00:00,10
U0011,P0328,view,2025-10-28T03:21:00,1
U0094,P0212,view,2025-10-28T03:58:00,1
U0076,P0381,view,2025-10-28T04:14:00,1
U0045,P0334,view,2025-10-28T04:20:00,1
U0008,P0164,click,2025-10-28T04:48:00,2
U0006,P0117,save,2025-10-28T05:49:00,4
U0075,P0018,visit,2025-10-28T06:06:00,8
U0015,P0038,view,2025-10-28T06:33:00,1
U0004,P0050,save,2025-10-28T06:52:00,4
U0007,P0327,dismiss,2025-10-28T07:15:00,-3
U0056,P0303,view,2025-10-28T09:59:00,1
U0049,P0308,save,2025-10-28T09:59:00,4
U0070,P0347,share,2025-10-28T11:01:00,5
U0087,P0315,view,2025-10-28T11:01:00,1
U0080,P0205,click,2025-10-28T17:03:00,2
U0085,P0444,click,2025-10-28T17:48:00,2
U0021,P0323,click,2025-10-28T19:05:00,2
U0097,P0399,save,2025-10-28T19:21:00,4
U0063,P0077,share,2025-10-28T19:39:00,5
U0025,P0301,save,2025-10-28T21:06:00,4
U0038,P0251,save,2025-10-28T23:23:00,4
U0008,P0362,click,2025-10-28T23:42:00,2
U0004,P0156,view,2025-10-28T23:46:00,1
U0043,P0492,dismiss,2025-10-28T23:57:00,-3
U0056,P0193,view,2025-10-29T00:48:00,1
U0087,P0106,booking,2025-10-29T01:50:00,10
U0091,P0067,share,2025-10-29T07:16:00,5
U0011,P0371,view,2025-10-29T07:35:00,1
U0057,P0014,view,2025-10-29T08:20:00,1
U0059,P0457,share,2025-10-29T08:28:00,5
U0088,P0144,click,2025-10-29T08:42:00,2
U0001,P0390,save,2025-10-29T08:51:00,4
U0070,P0069,dismiss,2025-10-29T11:17:00,-3
U0037,P0082,view,2025-10-29T12:12:00,1
U0058,P0334,view,2025-10-29T12:28:00,1
U0025,P0226,view,2025-10-29T13:03:00,1
U0081,P0381,save,2025-10-29T13:10:00,4
U0003,P0435,view,2025-10-29T13:19:00,1
U0054,P0104,share,2025-10-29T13:23:00,5
U0070,P0026,view,2025-10-29T15:16:00,1
U0036,P0200,view,2025-10-29T16:05:00,1
U0012,P0076,share,2025-10-29T16:10:00,5
U0003,P0298,view,2025-10-29T16:38:00,1
U0086,P0415,view,2025-10-29T17:39:00,1
U0013,P0021,share,2025-10-29T17:47:00,5
U0053,P0331,dismiss,2025-10-29T17:52:00,-3
U0078,P0496,click,2025-10-29T18:09:00,2
U0084,P0260,share,2025-10-29T19:59:00,5
U0040,P0216,click,2025-10-29T20:39:00,2
U0018,P0366,booking,2025-10-29T21:30:00,10
U0009,P0494,save,2025-10-29T22:22:00,4
U0062,P0191,click,2025-10-29T23:24:00,2
U0014,P0291,view,2025-10-29T23:54:00,1
U0036,P0257,visit,2025-10-30T00:06:00,8
U0055,P0066,view,2025-10-30T00:26:00,1
U0100,P0425,view,2025-10-30T01:32:00,1
U0095,P0021,view,2025-10-30T02:26:00,1
U0079,P0401,save,2025-10-30T03:13:00,4
U0022,P0170,view,2025-10-30T03:47:00,1
U0043,P0408,share,2025-10-30T03:54:00,5
U0055,P0257,click,2025-10-30T06:44:00,2
U0014,P0380,click,2025-10-30T06:58:00,2
