traveler_id,poi_id,interest_match,preference_match,budget_match,mobility_match,party_match,poi_rating,poi_review_count,poi_popularity,tourist_level,expected_duration,trip_duration,geographic_distance,relevance_label,category,total_interactions,total_behavior_strength,avg_poi_rating,avg_poi_popularity,avg_price_level,avg_tourist_level,category_affinity
U0081,P0268,0.0,0.762,1.0,1.0,1.0,3.81,5.560681631015528,0.489,0.985,90,3,32.15320644131052,0.15,nature,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.0030581039754416
U0081,P0270,0.25,0.91,0.2,1.0,1.0,4.55,4.812184355372417,0.525,0.652,150,3,27.60980130620252,0.15,neighborhood,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1865443425019405
U0081,P0274,0.5,0.8720000000000001,1.0,1.0,1.0,4.36,5.2574953720277815,0.406,0.249,45,3,33.58993819671021,0.3,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0288,0.25,0.8939999999999999,0.2,1.0,0.0,4.47,2.8903717578961645,0.368,0.805,120,3,33.663335673967886,0.15,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0290,0.25,0.686,0.0,1.0,1.0,3.43,6.873163834212518,0.654,0.687,120,3,16.770375959719868,0.65,neighborhood,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1865443425019405
U0081,P0293,0.25,0.836,0.2,1.0,1.0,4.18,5.799092654460526,0.544,0.45,30,3,24.21690830390332,0.55,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0298,0.25,0.914,0.6,1.0,0.0,4.57,4.890349128221754,0.47,0.061,150,3,22.208803826162058,0.85,shopping,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.103975535165016
U0081,P0299,0.5,0.796,1.0,1.0,0.0,3.98,4.330733340286331,0.253,0.864,120,3,21.230863370046244,0.65,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0305,0.25,0.6599999999999999,1.0,1.0,0.0,3.3,7.295735072749282,0.946,0.485,150,3,14.77834340609129,0.55,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0309,0.25,0.8300000000000001,1.0,1.0,1.0,4.15,6.371611847231857,0.679,0.38,150,3,32.75167220199603,0.85,museum,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1192660550422242
U0081,P0321,0.5,0.79,0.6,1.0,0.0,3.95,7.503289630675082,1.0,0.512,120,3,17.87471595967538,0.65,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0322,0.25,0.796,0.2,1.0,0.0,3.98,3.713572066704308,0.486,0.203,30,3,18.330012612555453,0.55,shopping,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.103975535165016
U0081,P0331,0.5,0.768,0.6,1.0,1.0,3.84,4.844187086458591,0.516,0.81,120,3,24.12809400340236,0.85,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0333,0.5,0.756,0.2,1.0,0.0,3.78,5.631211781821365,0.556,0.339,45,3,36.29632431878184,0.65,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0337,0.25,0.79,0.0,1.0,1.0,3.95,5.056245805348308,0.307,0.719,60,3,4.886686971796789,0.85,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0342,0.25,0.772,1.0,1.0,1.0,3.86,6.089044875446846,0.525,0.867,60,3,11.455995416167266,0.65,shopping,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.103975535165016
U0081,P0343,0.25,0.71,0.0,1.0,1.0,3.55,6.356107660695892,0.603,0.409,180,3,25.92623135134027,0.65,neighborhood,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1865443425019405
U0081,P0352,0.25,0.756,0.6,1.0,0.0,3.78,3.828641396489095,0.537,0.292,45,3,11.542739531961344,0.15,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0353,0.5,0.6799999999999999,0.0,1.0,0.0,3.4,6.228511003591184,0.648,0.752,180,3,25.1529844991456,0.85,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0356,0.25,0.8380000000000001,0.6,1.0,1.0,4.19,5.384495062789089,0.527,0.839,60,3,24.31405035160187,0.15,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0364,0.25,0.8220000000000001,0.6,1.0,1.0,4.11,5.918893854273146,0.416,0.309,30,3,34.11239191173705,0.15,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0366,0.5,0.8380000000000001,0.2,1.0,0.0,4.19,4.330733340286331,0.575,0.808,150,3,21.9910851243913,0.65,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0372,0.25,0.764,1.0,1.0,0.0,3.82,5.53338948872752,0.348,0.075,30,3,21.097591261462355,1.0,neighborhood,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1865443425019405
U0081,P0375,0.5,0.764,1.0,1.0,1.0,3.82,3.828641396489095,0.268,0.914,150,3,14.78591661958762,0.55,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0381,0.5,0.768,0.2,1.0,0.0,3.84,5.648974238161206,0.43,0.659,180,3,13.877116192607922,0.55,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0386,0.25,0.884,0.0,1.0,0.0,4.42,4.8283137373023015,0.5,0.171,90,3,35.150615229573084,0.55,museum,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1192660550422242
U0081,P0389,0.25,0.754,1.0,1.0,1.0,3.77,5.204006687076795,0.55,0.96,150,3,19.500711550561952,0.65,museum,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1192660550422242
U0081,P0398,0.5,0.722,0.2,1.0,0.0,3.61,6.763884908562435,0.637,0.085,180,3,26.62394611675714,1.0,activity,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1131498470913409
U0081,P0402,0.25,0.828,0.2,1.0,0.0,4.14,4.948759890378168,0.452,0.6,45,3,20.4555961145196,0.85,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0412,0.5,1.0,0.2,1.0,1.0,5.0,5.068904202220232,0.525,0.426,150,3,25.980919561454183,0.3,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0413,0.25,0.78,0.2,1.0,1.0,3.9,7.24422751560335,0.905,0.439,30,3,34.097486594772406,0.3,museum,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1192660550422242
U0081,P0418,0.0,0.8160000000000001,0.2,1.0,1.0,4.08,5.783825182329737,0.382,0.239,30,3,32.97347480313114,0.0,nature,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.0030581039754416
U0081,P0421,0.5,0.8160000000000001,0.0,1.0,0.0,4.08,6.309918278226516,0.666,0.485,180,3,19.993527611110164,0.85,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0422,0.25,0.718,0.0,1.0,1.0,3.59,5.961005339623274,0.498,0.36,180,3,23.17407260103041,1.0,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0428,0.25,0.948,0.0,1.0,0.0,4.74,4.820281565605037,0.53,0.979,180,3,24.99823991850352,0.15,shopping,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.103975535165016
U0081,P0435,0.25,0.8800000000000001,0.0,1.0,0.0,4.4,7.912423121473705,1.0,0.783,30,3,16.176636166628207,0.85,neighborhood,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1865443425019405
U0081,P0454,0.25,0.6980000000000001,1.0,1.0,0.0,3.49,6.396929655216146,0.507,0.172,120,3,16.58914361346708,0.55,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0464,0.25,0.77,0.2,1.0,1.0,3.85,5.953243334287785,0.534,0.34,60,3,17.314549446981182,0.15,museum,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1192660550422242
U0081,P0465,0.5,0.96,1.0,1.0,1.0,4.8,5.424950017481403,0.464,0.131,150,3,20.94745500623047,0.65,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0466,0.25,0.77,0.2,1.0,1.0,3.85,7.757478766584179,1.0,0.847,90,3,31.059151992738453,0.65,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0468,0.5,0.86,0.6,1.0,1.0,4.3,4.897839799950911,0.313,0.275,30,3,6.719083144493162,1.0,entertainment,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1804281345510572
U0081,P0470,0.25,0.842,0.0,1.0,1.0,4.21,4.8283137373023015,0.28,0.411,45,3,24.829439124795915,0.55,historical,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.155963302747524
U0081,P0474,0.0,0.682,0.0,1.0,1.0,3.41,4.672828834461906,0.439,0.801,30,3,36.94666446203713,0.15,nature,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.0030581039754416
U0081,P0481,0.25,0.8779999999999999,0.2,1.0,1.0,4.39,7.095064377287131,0.812,0.371,150,3,4.946364136313834,0.65,food,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.1376146788948741
U0081,P0496,0.25,0.8380000000000001,0.2,1.0,1.0,4.19,3.091042453358316,0.52,0.853,90,3,25.49793556826929,1.0,shopping,78,327,4.112307692307692,0.5353974358974359,2.7051282051282053,0.5074102564102565,0.103975535165016
U0082,P0013,0.0,0.772,1.0,1.0,1.0,3.86,5.634789603169249,0.339,0.532,120,3,15.90840041183805,0.0,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0018,0.3333333333333333,0.8939999999999999,0.6,1.0,0.0,4.47,4.04305126783455,0.482,0.204,60,3,8.077662486989533,0.15,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0021,0.3333333333333333,0.8859999999999999,0.6,1.0,0.0,4.43,5.707110264748875,0.484,0.335,30,3,23.02666883135605,0.85,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0024,0.0,0.778,0.6,1.0,0.0,3.89,6.769641976852503,0.648,0.177,150,3,4.7466203279242185,0.0,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0025,0.0,0.85,1.0,1.0,1.0,4.25,3.4011973816621555,0.494,0.273,120,3,17.24731583270308,0.15,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0027,0.3333333333333333,0.76,1.0,1.0,0.0,3.8,6.234410725718371,0.572,0.848,30,3,9.36417968619376,0.85,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0028,0.3333333333333333,0.912,0.6,0.0,1.0,4.56,6.618738983517219,0.679,0.84,90,3,19.178568637977,0.3,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0029,0.3333333333333333,0.744,0.6,1.0,0.0,3.72,5.1298987149230735,0.331,0.257,30,3,22.873926346726524,0.85,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0042,0.3333333333333333,0.954,0.6,0.0,1.0,4.77,4.882801922586371,0.316,0.243,120,3,18.35816846149868,0.3,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0044,0.0,0.902,0.2,0.0,1.0,4.51,5.8971538676367405,0.486,0.319,180,3,5.992311398744929,0.65,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0055,0.3333333333333333,0.844,0.6,0.0,1.0,4.22,5.41164605185504,0.467,0.663,45,3,11.779452028710248,0.85,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0059,0.0,0.8160000000000001,0.6,1.0,1.0,4.08,4.110873864173311,0.254,0.625,60,3,11.486178907214022,0.85,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0061,0.3333333333333333,0.892,1.0,1.0,1.0,4.46,4.418840607796598,0.566,0.148,180,3,14.62243726903804,0.85,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0070,0.3333333333333333,0.8939999999999999,0.6,0.0,0.0,4.47,4.02535169073515,0.424,0.13,30,3,17.700005344304596,0.3,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0073,0.0,0.844,0.6,1.0,0.0,4.22,6.439350371100098,0.572,0.563,45,3,15.734955214981223,0.15,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0075,0.3333333333333333,0.866,0.6,1.0,1.0,4.33,5.857933154483459,0.712,0.88,180,3,10.20872236241641,0.3,nature,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1394422310701417
U0082,P0082,0.0,0.924,0.6,1.0,1.0,4.62,4.5217885770490405,0.401,0.831,180,3,19.20579132757953,0.15,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0085,0.3333333333333333,0.798,0.6,1.0,0.0,3.99,4.605170185988092,0.419,0.631,90,3,9.871342091116984,0.55,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0088,0.0,0.844,0.2,1.0,0.0,4.22,6.493753839851686,0.689,0.944,60,3,10.14063882328921,0.15,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0101,0.3333333333333333,0.852,0.2,1.0,0.0,4.26,6.173786103901937,0.432,0.519,120,3,22.15092145769922,0.65,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0103,0.3333333333333333,0.696,0.6,1.0,0.0,3.48,4.382026634673881,0.292,0.671,180,3,20.769814034467466,0.3,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0108,0.0,0.792,0.6,0.0,0.0,3.96,6.411818267709897,0.819,0.98,90,3,0.710097227433599,0.3,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0111,0.0,1.0,0.2,1.0,1.0,5.0,3.295836866004329,0.602,0.408,150,3,14.261648452499813,0.3,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0116,0.0,0.754,0.6,0.0,0.0,3.77,5.762051382780177,0.396,0.685,120,3,8.427882614973061,0.0,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0124,0.3333333333333333,0.778,0.6,1.0,1.0,3.89,4.718498871295094,0.293,0.335,60,3,3.8662490366466655,0.55,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0127,0.3333333333333333,1.0,0.6,0.0,0.0,5.0,6.739336627357174,0.679,0.12,60,3,14.771453453065968,0.3,nature,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1394422310701417
U0082,P0134,0.3333333333333333,0.966,1.0,1.0,1.0,4.83,3.784189633918261,0.31,0.18,60,3,8.376247631659451,0.85,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0135,0.0,0.78,0.2,1.0,1.0,3.9,5.659482215759621,0.602,0.484,45,3,12.958139422697728,0.85,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0139,0.0,0.8380000000000001,1.0,0.0,1.0,4.19,4.787491742782046,0.506,0.746,60,3,10.848053329956182,0.3,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0147,0.0,0.766,1.0,0.0,1.0,3.83,6.520621127558696,0.524,0.667,45,3,9.425072425778636,0.85,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0148,0.3333333333333333,0.852,0.2,1.0,1.0,4.26,4.672828834461906,0.369,0.522,150,3,9.709658709940983,0.85,nature,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1394422310701417
U0082,P0173,0.0,0.778,0.6,1.0,1.0,3.89,5.780743515792329,0.392,0.559,120,3,16.379414943590742,0.15,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0176,0.0,0.8480000000000001,0.6,0.0,1.0,4.24,7.271008538280992,0.926,0.719,180,3,16.962621391949142,0.65,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0177,0.0,0.898,1.0,1.0,1.0,4.49,5.308267697401205,0.435,0.097,180,3,16.876262195266303,0.55,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0179,0.0,0.818,1.0,1.0,1.0,4.09,5.159055299214529,0.479,0.313,120,3,7.811597398413458,0.0,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0183,0.0,0.882,0.6,1.0,1.0,4.41,5.0238805208462765,0.634,0.366,90,3,12.690709364197785,0.15,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0188,0.3333333333333333,1.0,1.0,0.0,0.0,5.0,4.584967478670572,0.334,0.974,30,3,7.987740873250591,0.15,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0190,0.0,1.0,1.0,0.0,0.0,5.0,4.532599493153256,0.572,0.059,60,3,18.51441099204569,0.85,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0194,0.3333333333333333,0.85,0.6,1.0,1.0,4.25,7.751475318021456,1.0,0.524,45,3,16.518157487588656,0.55,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0195,0.3333333333333333,0.906,0.6,0.0,1.0,4.53,4.812184355372417,0.614,0.62,60,3,20.41834714232964,0.55,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0210,0.3333333333333333,0.926,0.2,1.0,1.0,4.63,5.583496308781699,0.649,0.143,120,3,6.9109314384899525,0.65,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0217,0.3333333333333333,0.796,0.6,1.0,0.0,3.98,6.361302477572996,0.586,0.507,150,3,10.328478357118492,0.65,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0223,0.0,0.702,0.6,0.0,0.0,3.51,6.304448802421981,0.679,0.145,180,3,3.575642220153762,0.0,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0231,0.0,0.996,0.2,0.0,1.0,4.98,5.545177444479562,0.548,0.787,90,3,7.526096039711895,0.0,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0233,0.0,0.8099999999999999,0.6,1.0,0.0,4.05,5.236441962829949,0.487,0.863,120,3,3.080681176861417,0.15,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0237,0.3333333333333333,0.6839999999999999,0.2,1.0,0.0,3.42,7.140453043101158,0.812,0.075,90,3,23.45862982013756,0.55,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0239,0.0,0.8720000000000001,1.0,1.0,1.0,4.36,5.87493073085203,0.696,0.338,90,3,12.483092214351982,0.3,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0241,0.0,0.808,1.0,1.0,1.0,4.04,4.356708826689592,0.381,0.48,180,3,8.858864237177126,0.3,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0243,0.0,0.752,1.0,0.0,0.0,3.76,3.80666248977032,0.479,0.837,30,3,23.00882907335843,0.0,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0244,0.0,0.762,0.6,0.0,1.0,3.81,4.204692619390966,0.356,0.545,60,3,23.60109012412461,0.15,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0253,0.0,0.762,1.0,1.0,1.0,3.81,4.919980925828125,0.378,0.065,90,3,8.104821590822498,0.65,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0256,0.0,0.844,1.0,1.0,1.0,4.22,5.442417710521793,0.498,0.745,60,3,21.49485177882892,0.55,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0258,0.3333333333333333,0.768,0.6,1.0,1.0,3.84,6.406879986069314,0.577,0.355,120,3,3.0181999237239543,0.3,nature,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1394422310701417
U0082,P0267,0.0,0.8140000000000001,1.0,0.0,0.0,4.07,4.060443010546419,0.562,0.874,45,3,17.398029716976094,0.0,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0268,0.3333333333333333,0.762,0.2,1.0,1.0,3.81,5.560681631015528,0.489,0.985,90,3,20.22499855785396,1.0,nature,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1394422310701417
U0082,P0270,0.0,0.91,1.0,1.0,1.0,4.55,4.812184355372417,0.525,0.652,150,3,15.90716117310744,0.15,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0274,0.0,0.8720000000000001,0.2,1.0,1.0,4.36,5.2574953720277815,0.406,0.249,45,3,15.358178968661248,0.55,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0288,0.3333333333333333,0.8939999999999999,1.0,1.0,0.0,4.47,2.8903717578961645,0.368,0.805,120,3,17.962777578959063,0.65,food,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1673306772841701
U0082,P0290,0.0,0.686,0.6,0.0,1.0,3.43,6.873163834212518,0.654,0.687,120,3,13.717444625966976,0.3,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
U0082,P0293,0.3333333333333333,0.836,1.0,1.0,1.0,4.18,5.799092654460526,0.544,0.45,30,3,4.819664951515522,0.3,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0298,0.0,0.914,0.6,0.0,0.0,4.57,4.890349128221754,0.47,0.061,150,3,5.934743703210514,0.15,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0299,0.0,0.796,0.2,1.0,0.0,3.98,4.330733340286331,0.253,0.864,120,3,17.525344636884824,0.3,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0305,0.3333333333333333,0.6599999999999999,0.2,1.0,0.0,3.3,7.295735072749282,0.946,0.485,150,3,10.50047822002711,0.65,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0309,0.3333333333333333,0.8300000000000001,0.2,0.0,1.0,4.15,6.371611847231857,0.679,0.38,150,3,15.124615346433956,1.0,museum,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1633466135393089
U0082,P0321,0.0,0.79,0.6,0.0,0.0,3.95,7.503289630675082,1.0,0.512,120,3,2.024057565852791,0.3,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0322,0.0,0.796,1.0,1.0,0.0,3.98,3.713572066704308,0.486,0.203,30,3,20.656448189629995,0.3,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0331,0.0,0.768,0.6,0.0,1.0,3.84,4.844187086458591,0.516,0.81,120,3,5.413176438253969,0.15,activity,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0278884462140283
U0082,P0333,0.0,0.756,1.0,1.0,0.0,3.78,5.631211781821365,0.556,0.339,45,3,19.507221502845,0.15,entertainment,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1155378486009745
U0082,P0337,0.3333333333333333,0.79,0.6,0.0,1.0,3.95,5.056245805348308,0.307,0.719,60,3,18.18097094280519,0.85,historical,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.2111553784776432
U0082,P0342,0.0,0.772,0.2,1.0,1.0,3.86,6.089044875446846,0.525,0.867,60,3,14.680192776487711,0.15,shopping,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.0677290836626402
U0082,P0343,0.0,0.71,0.6,1.0,1.0,3.55,6.356107660695892,0.603,0.409,180,3,9.25904197673791,0.3,neighborhood,73,251,4.1665753424657535,0.5186986301369864,2.5753424657534247,0.5279999999999999,0.1075697211112522
